adId,link,price,pricePerMeter,area,photo,dateCreated,pushedUpAt,isPrivateOwner,date
63815808,https://www.otodom.pl/pl/oferta/zamiana-sprzedaz-pabianice-ID4jLpe,235000.0,4896.0,48.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImNkb3Y4eXljMmx2NDMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.un71qEkpJnwPTNOAo8uM5zYBsJRTtleIN0_d4Ki-_Ug/image;s=1280x1024;q=80,2023-01-03 14:20:56,,False,2023-01-09
63815806,https://www.otodom.pl/pl/oferta/mieszkanie-47-mkw-z-kw-kamienica-pabianice-ID4jLpc,115000.0,2447.0,47.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InM4MnV3dHd2NG10ZTMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.uZPo6hBgtdmXhiY93EZr0Uxhy875IMSrEOol1JwSp7Y/image;s=1280x1024;q=80,2023-01-03 14:20:55,,False,2023-01-09
63671673,https://www.otodom.pl/pl/oferta/m-3-przestronne-pabianice-swietny-punkt-ID4j9Ut,295000.0,6071.0,48.59,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjRtOHkzeDJ2OWcyZzMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.DFeG5LlBfZQR_PdPL1lo7MMNKwvqkwyA0HZmjLRe1GU/image;s=1280x1024;q=80,2023-01-02 22:09:40,2023-01-02T22:09:40+01:00,False,2023-01-09
63726880,https://www.otodom.pl/pl/oferta/3-pokoje-z-aneksem-po-generalnym-remoncie-centrum-ID4jogU,334497.0,7626.0,43.86,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjY4MWRhMDBkNm82cTEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.f0Uie1C0w45G3e4aFLA5RmLTWMzySIvubkSL3uSeMf0/image;s=1280x1024;q=80,2023-01-01 21:13:02,2023-01-01T21:13:02+01:00,True,2023-01-09
63784491,https://www.otodom.pl/pl/oferta/roweckiego-2-pokoje-inwestycja-8-5-z-najemca-ID4jDg7,199000.0,6219.0,32.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijk2ZzdjdzJ3a2UzNTMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.DMUe8uOmQ-DT202go_1vnj9N7F9cr7lIP4leMOWReFY/image;s=1280x1024;q=80,2023-01-01 16:06:32,2023-01-01T16:06:32+01:00,True,2023-01-09
63654725,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-m3-50m2-bugaj-ID4j5w7,345000.0,6900.0,50.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IndsOTg4dG16MWQ2MDItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.O6YbbH1tqP9pSE-HPz_7mzWpVEHgT6ynBi5r1j5zsnc/image;s=1280x1024;q=80,2023-01-01 10:11:46,2023-01-01T10:11:46+01:00,True,2023-01-09
63227980,https://www.otodom.pl/pl/oferta/mieszkanie-m2-25m2-balkon-ID4hiu8,170000.0,6800.0,25.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InppYnBnODB0bHI0MTMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.qJzzbLGuDIESSG1i_LpcIkhkkMpUTnCXZCZhMs7RCEc/image;s=1280x1024;q=80,2022-12-29 21:07:40,2022-12-29T21:07:40+01:00,True,2023-01-09
63732800,https://www.otodom.pl/pl/oferta/mieszkanie-38-m2-po-generalny-remoncie-balkon-ID4jpOo,299900.0,7892.0,38.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImV4dnRzcGxxbTFpejItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.DvENcp55LCuCKeuaGHQMorcGuijcDSUjvTqq-ipgLbI/image;s=1280x1024;q=80,2022-12-29 17:49:04,2022-12-29T17:49:04+01:00,True,2023-01-09
63688851,https://www.otodom.pl/pl/oferta/znow-dostepne-sprzedam-przytulne-m3-na-piaskach-ID4jenx,295000.0,9219.0,32.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imx0MTN4Y3p3Y2F4OTMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.e4LUqwgmS9L5ys1QVpwom_hJ5XjiSSCDoSuu1vSD6ks/image;s=1280x1024;q=80,2022-12-28 22:46:58,2022-12-28T22:46:58+01:00,True,2023-01-09
63803207,https://www.otodom.pl/pl/oferta/mieszkanie-trzypokojowe-45-m2-po-remoncie-piaski-ID4jI7Z,399000.0,8867.0,45.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InV5aTVuMm0xaDh5dzItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.kAlP8caNWiGIuxXVYB2_IjX73uhXUhQAUVyfs3gIOJM/image;s=1280x1024;q=80,2022-12-28 18:19:59,,True,2023-01-09
63728367,https://www.otodom.pl/pl/oferta/super-lokalizacja-i-pietro-po-remoncie-bugaj-ID4joET,369000.0,7672.0,48.1,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InMydW1vMDRudTdlbDEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.aGm9X8dKvYmZkh4-IkHTCqniNtBaxIqKZjnpn5eQ0Pw/image;s=1280x1024;q=80,2022-12-28 15:10:59,2022-12-28T15:10:59+01:00,True,2023-01-09
63753626,https://www.otodom.pl/pl/oferta/super-apartment-w-rewelacyjnej-cenie-pabianice-ID4jwei,629000.0,6977.0,90.15,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imtud3Fqbnk3ZmFpYTMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.C4YYcnoYUpTnokXSnbMgTmqD6sZdqkGbpxQuNkP77Sw/image;s=1280x1024;q=80,2022-12-28 14:22:46,2022-12-28T14:22:46+01:00,False,2023-01-09
62883557,https://www.otodom.pl/pl/oferta/pod-77-nowoczesne-mieszkanie-nr-20-ID4fQSW,415568.0,7600.0,54.68,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Iml3MXQwOTU2NHkwcS1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.oPDJ5yMqW5456UbYs8dAnHoHeVkYejIeYNCZ6YItueI/image;s=1280x1024;q=80,2022-12-27 17:07:05,2022-12-27T17:07:05+01:00,False,2023-01-09
62902322,https://www.otodom.pl/pl/oferta/pod-77-nowoczesne-mieszkanie-nr-15-ID4fWLA,503956.0,7600.0,66.31,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjFlZDRjdDl3M3VuMTMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.pviMuE3c8Asf0eoebi3ne9U4mLBJVAQwl6V_YBB-OuA/image;s=1280x1024;q=80,2022-12-23 19:00:11,2022-12-23T19:00:12+01:00,False,2023-01-09
62902321,https://www.otodom.pl/pl/oferta/pod-77-nowoczesne-mieszkanie-nr-14-rezerwacja-ID4fWLz,430388.0,7600.0,56.63,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjV5cGhodzI5OGhrMDItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.ZwyAaI2LXtfCM6PKWktSrK90TjAQcRDIbyKp2TWHFTc/image;s=1280x1024;q=80,2022-12-22 19:00:25,2022-12-22T19:00:25+01:00,False,2023-01-09
62902309,https://www.otodom.pl/pl/oferta/pod-77-nowoczesne-mieszkanie-nr-13-ID4fWLn,511860.0,7600.0,67.35,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImxmNWNuZ3M2Y3Rrbi1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.-k34gEHqEdRUjZZK1qslIwhOLxMKlCSC08b4P2b1A8M/image;s=1280x1024;q=80,2022-12-21 19:00:21,2022-12-21T19:00:21+01:00,False,2023-01-09
62902308,https://www.otodom.pl/pl/oferta/pod-77-nowoczesne-mieszkanie-nr-12-ID4fWLm,417012.0,7600.0,54.87,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjV5cGhodzI5OGhrMDItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.ZwyAaI2LXtfCM6PKWktSrK90TjAQcRDIbyKp2TWHFTc/image;s=1280x1024;q=80,2022-12-20 19:00:34,2022-12-20T19:00:35+01:00,False,2023-01-09
63788024,https://www.otodom.pl/pl/oferta/atrakcyjna-cena-46m2-w-pabianicach-ID4jEb6,240000.0,5217.0,46.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InBrYWs3d2hkdWNpZDItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.8tl_5tEgKXxFq7EupO_5B2gEtkCk5H3613rvn7bVnPI/image;s=1280x1024;q=80,2022-12-19 19:16:51,,False,2023-01-09
62902306,https://www.otodom.pl/pl/oferta/pod-77-nowoczesne-mieszkanie-nr-11-ID4fWLk,504716.0,7600.0,66.41,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjFlZDRjdDl3M3VuMTMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.pviMuE3c8Asf0eoebi3ne9U4mLBJVAQwl6V_YBB-OuA/image;s=1280x1024;q=80,2022-12-19 19:00:42,2022-12-19T19:00:42+01:00,False,2023-01-09
62902303,https://www.otodom.pl/pl/oferta/pod-77-nowoczesne-mieszkanie-nr-10-rezerwacja-ID4fWLh,432288.0,7600.0,56.88,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ind5ejU3Zmd3amFncDMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.MM1BM6npeUOhOqKJxMg1jt66BNs0M8Y0kMQaqPczYQ0/image;s=1280x1024;q=80,2022-12-18 19:00:39,2022-12-18T19:00:39+01:00,False,2023-01-09
62902301,https://www.otodom.pl/pl/oferta/pod-77-nowoczesne-mieszkanie-nr-9-ID4fWLf,512848.0,7600.0,67.48,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjV5cGhodzI5OGhrMDItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.ZwyAaI2LXtfCM6PKWktSrK90TjAQcRDIbyKp2TWHFTc/image;s=1280x1024;q=80,2022-12-17 19:00:43,2022-12-17T19:00:44+01:00,False,2023-01-09
63784623,https://www.otodom.pl/pl/oferta/bezczynszowa-kawalerka-z-ogrodkiem-super-lokaliza-ID4jDif,186000.0,6200.0,30.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imd2cnByamkzd3l0bTMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.EFPPU7pefrNhIuE0q6KRh89-F-slFQcWnyhMK4_j8E0/image;s=1280x1024;q=80,2022-12-17 18:35:32,,False,2023-01-09
63784109,https://www.otodom.pl/pl/oferta/ul-orla-blok-46-m2-balkon-rozkladowe-4pietro-ID4jD9X,249000.0,5357.0,46.48,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InpudmU3a2c5YzFjczMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.l5UcLb3jtamwPJxGAlSnDFycx8ceSluiI5Vg9GDRdng/image;s=1280x1024;q=80,2022-12-17 08:33:28,,False,2023-01-09
63699345,https://www.otodom.pl/pl/oferta/super-cena-mieszkanie-58-60m2-pabianice-centrum-ID4jh6N,289000.0,4932.0,58.6,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijdkd2xxaWM4azF2bDEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.1mdzOnFZsxdfmzNba9vmtsJ4tm47431dNG3gHipZu3A/image;s=1280x1024;q=80,2022-12-16 21:06:06,2022-12-16T21:06:07+01:00,True,2023-01-09
62902296,https://www.otodom.pl/pl/oferta/pod-77-nowoczesne-mieszkanie-nr-7-ID4fWLa,505704.0,7600.0,66.54,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ind5ejU3Zmd3amFncDMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.MM1BM6npeUOhOqKJxMg1jt66BNs0M8Y0kMQaqPczYQ0/image;s=1280x1024;q=80,2022-12-16 19:00:59,2022-12-16T19:00:59+01:00,False,2023-01-09
63774612,https://www.otodom.pl/pl/oferta/m4-bez-posrednikow-3-pokoje-50m2-duzy-balkon-kw-ID4jAGM,280000.0,5593.0,50.06,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im9nbjFieDk3MHA0Ny1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.oZ3aAHw3qEy9rAagal-5ke5bchlnsj4ABT3MclbYXvs/image;s=1280x1024;q=80,2022-12-13 20:18:27,,True,2023-01-09
63772713,https://www.otodom.pl/pl/oferta/pabianice-ul-moniuszki-38m2-bardzo-zadbane-iii-p-ID4jAc9,250000.0,6572.0,38.04,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ing2Z3lvcmk5dDQ0MDMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.JBjuKfDRZZDpmGJnEi5OvzU8XHkXDhLWh9EWJB3UYeg/image;s=1280x1024;q=80,2022-12-13 11:37:04,,False,2023-01-09
63630794,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ul-podlesna-bugaj-ID4iZh8,281718.0,7400.0,38.07,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InM3dmF5OW5tcW01azEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.Fp_8izx3rmtBKY15NMmmlyL8SsBEYVG8-dg6euo9sso/image;s=1280x1024;q=80,2022-12-12 12:31:38,2022-12-12T12:31:38+01:00,False,2023-01-09
62365257,https://www.otodom.pl/pl/oferta/apartament-36-m2-nowa-inwestycja-pabianice-ID4dG3f,256000.0,7111.0,36.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImQ4eDF5ZDNhZGtwbTEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.az2qAmARwznrw6VW8GyjUyr2_UvScJ4OApM_7ehL-1I/image;s=1280x1024;q=80,2022-12-11 19:00:34,2022-12-11T19:00:34+01:00,False,2023-01-09
62365235,https://www.otodom.pl/pl/oferta/apartament-45m2-atrakcyjna-lokalizacja-levityn-ID4dG2T,319000.0,7089.0,45.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ino3MGRuYmVqazVnaDEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.Gm43UJIA1smdBgXI8O8HfVRQRPnZtQ0v16qDIVUA1XM/image;s=1280x1024;q=80,2022-12-10 19:00:37,2022-12-10T19:00:37+01:00,False,2023-01-09
62365213,https://www.otodom.pl/pl/oferta/apartament-68-m2-levityn-apatramenty-ID4dG2x,469000.0,6897.0,68.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjdycXo5N2M0c3k2YTItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.DGg6XFLPdUOaKsph6WWQvB5_OjWgF4vkN9RtcPMHwWc/image;s=1280x1024;q=80,2022-12-09 19:00:46,2022-12-09T19:00:46+01:00,False,2023-01-09
62365207,https://www.otodom.pl/pl/oferta/apartament-56m2-idealna-lokalizacja-ID4dG2r,404000.0,7214.0,56.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InVhbDBxZzZreTFnMzItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.IMU0QtxKZGBg8GVTQKeJGsJR7FY5Q3s9Z6KeZI5Vra0/image;s=1280x1024;q=80,2022-12-08 19:00:59,2022-12-08T19:00:59+01:00,False,2023-01-09
62365186,https://www.otodom.pl/pl/oferta/apartament-86-m2-z-tarasem-ID4dG26,595000.0,6919.0,86.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImN0emVpOWUxdzVibS1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.xCTHic5mesaUPxltYPB8xXYWaFTqTeahToXWs4KZmBc/image;s=1280x1024;q=80,2022-12-07 19:00:55,2022-12-07T19:00:55+01:00,False,2023-01-09
63751802,https://www.otodom.pl/pl/oferta/przestronne-3-pokoje-na-bugaju-ID4juKS,339000.0,5650.0,60.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImxzMWp1OTN5MzF2ODMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.GTXbBHWkp82Mb5HhD-wPpWiVTlBLsfdXzxrSUqKkI0U/image;s=1280x1024;q=80,2022-12-05 16:18:25,,False,2023-01-09
63618131,https://www.otodom.pl/pl/oferta/centrum-przestronne-zamkniete-osiedle-ID4iWYT,155700.0,6000.0,25.95,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im94bHV6MTRqb2syNS1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.F7cOlBZn0dKS7BraFY6ii7fYUgLi-6OSQPSg6QregPo/image;s=1280x1024;q=80,2022-12-05 08:21:38,2022-12-05T08:21:38+01:00,False,2023-01-09
63749437,https://www.otodom.pl/pl/oferta/zadbane-przytulne-na-zielonym-osiedlu-ID4ju8J,275000.0,5488.0,50.11,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InA4aGw5bXJ5aGN5dTMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.zVg18TznERkbFQ2e3soiQRh0uqdE4Ga4ANJ3oC7z5h4/image;s=1280x1024;q=80,2022-12-04 20:35:19,,False,2023-01-09
63627635,https://www.otodom.pl/pl/oferta/na-sprzedaz-powierzchnia-54-m2-ID4iYsb,199900.0,3702.0,54.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InR2cTV0eDV1NHNvNjEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.Pkow3hXGS75zJNk2oar2YIGrAqyowMpGS9ND_GgOvQk/image;s=1280x1024;q=80,2022-12-03 16:03:01,2022-12-03T16:03:01+01:00,False,2023-01-09
63715301,https://www.otodom.pl/pl/oferta/nowa-atrakcyjna-cena-tylko-5900-zl-za-m2-ID4jlg9,118000.0,5900.0,20.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InJtdWV3NnB1YXIxczMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.7khn8f7P5BR4N5b49pZM3Tdk1kE7AyC-ms9h6BhIJO4/image;s=1280x1024;q=80,2022-12-02 13:02:19,2022-12-02T13:02:20+01:00,False,2023-01-09
63741730,https://www.otodom.pl/pl/oferta/mieszkanie-o-pow-72-m2-na-ul-karniszewickiej-ID4js8q,288000.0,4000.0,72.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InB4eXk5c2x6YzNteDItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.bh2HsEe8rhANL5EEnHLbixU2PHfLgHS-J0wVpese3Uk/image;s=1280x1024;q=80,2022-12-01 13:02:55,,False,2023-01-09
63741616,https://www.otodom.pl/pl/oferta/m-3-do-wlasnej-aranzacji-1-pietro-z-balkonem-ID4js6A,250000.0,5519.0,45.3,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjhqM3ZjbjNmdTduNC1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.496R_WAzGGHoXomgSz_NS4P-1K6IivdQb3dJePPd1Rk/image;s=1280x1024;q=80,2022-12-01 12:54:20,,False,2023-01-09
63734322,https://www.otodom.pl/pl/oferta/mieszkanie-m3-na-osiedlu-piaski-ID4jqcV,255000.0,5604.0,45.5,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im1nb2VwMjB6YnkwaTMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.OITrGNUPV0bBl7BDsK7zuShItn-bxXJTR5iY0FNZvDo/image;s=1280x1024;q=80,2022-11-29 13:00:57,,False,2023-01-09
63731163,https://www.otodom.pl/pl/oferta/mieszkanie-48-50-m-pabianice-ID4jpnZ,284000.0,5856.0,48.5,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjY0cWtnbWltcnBsNDItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.AdmZGGD1RpTfBIojTn4DksQr6PitkpXB6Z8AEFEvRM4/image;s=1280x1024;q=80,2022-11-28 14:05:04,,False,2023-01-09
63731160,https://www.otodom.pl/pl/oferta/mieszkanie-46-71-m-pabianice-ID4jpnV,265000.0,5673.0,46.71,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImliN3d5a2NwYXI5aTItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.yuDHKNkPrwg9o3vIl8Kjtctrt-lhz9h1xHXhUmDytMc/image;s=1280x1024;q=80,2022-11-28 14:05:03,,False,2023-01-09
63725643,https://www.otodom.pl/pl/oferta/m3-z-duzym-balkonem-na-bugaju-ID4jnVX,259000.0,5204.0,49.77,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImpobGU5YmN3aTF4ai1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ._CfQk-jvN3xDQp0IWw-rB_jw-rNZ0DBxQOXiOB00SdA/image;s=1280x1024;q=80,2022-11-25 15:44:31,,False,2023-01-09
63720608,https://www.otodom.pl/pl/oferta/unikatowe-m-po-remoncie-z-garderoba-bugaj-ID4jmDK,369000.0,7608.0,48.5,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImwybTg2bXFzNGt6MDEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.y_oWljhI-_kTH4RN-1qi6ogjsQDd5GE33W18hkOpcFU/image;s=1280x1024;q=80,2022-11-24 11:50:34,,False,2023-01-09
62902268,https://www.otodom.pl/pl/oferta/pod-77-nowoczesne-mieszkanie-nr-6-rezerwacja-ID4fWKI,433580.0,7600.0,57.05,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ind5ejU3Zmd3amFncDMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.MM1BM6npeUOhOqKJxMg1jt66BNs0M8Y0kMQaqPczYQ0/image;s=1280x1024;q=80,2022-11-23 19:00:17,2022-11-23T19:00:17+01:00,False,2023-01-09
